song_artist,url
닫혀진 사랑을 향해_엠씨더맥스 (M.C the MAX),https://i.scdn.co/image/ab67616d0000b27341c52062cea69ef8e6aacbfc
해야 (Sunrise)_여자친구 (GFRIEND),https://i.scdn.co/image/ab67616d0000b2738e5856030440168b6d7e7f6b
찾아가세요_러블리즈,https://i.scdn.co/image/ab67616d0000b27357ca3e5c88eac8f04f5d9cd2
별이될께_디셈버,https://i.scdn.co/image/ab67616d0000b27394ae7adcaa0a26f4c7acba86
미인_디셈버,https://i.scdn.co/image/ab67616d0000b2737fd8c5bc18f7bf20b6766db3
그날처럼_장덕철,https://i.scdn.co/image/ab67616d0000b2736325ea683ec8bddf0beaa6a5
한숨만_이정(J.Lee),https://i.scdn.co/image/ab67616d0000b27338c01ba827dc54ec909d75d0
미안해요_김건모,https://i.scdn.co/image/ab67616d0000b273dcc630600660328c27fcfd67
첫인상_김건모,https://i.scdn.co/image/ab67616d0000b2730736f13f92eef5de0a1ce17d
어느 째즈바_터보,https://i.scdn.co/image/ab67616d0000b273aa3892343ef7fbf83bfa27ac
나를 사랑했던 사람아_허각,https://i.scdn.co/image/ab67616d0000b2736ff3e1ebd4013fc93d109eb5
모노드라마 (With 유승우)_허각,https://i.scdn.co/image/ab67616d0000b273b01efbf56a1210b149020a46
마지막으로 안아도 될까_허각,https://i.scdn.co/image/ab67616d0000b273a149cc5f2c8074884fc06a80
물꽃놀이 (Water Flower)_여자친구 (GFRIEND),https://i.scdn.co/image/ab67616d0000b27393f063bd7b14993d5ffb9287
새까맣게_엠투엠 (M To M),https://i.scdn.co/image/ab67616d0000b2734eb0f71d50f2d51b1ac42239
그때 또 다시 (Again)_임창정,https://i.scdn.co/image/ab67616d0000b27314fdf6681de056655bd076f4
결혼해줘_임창정,https://i.scdn.co/image/ab67616d0000b27314fdf6681de056655bd076f4
기쁜 우리_임창정,https://i.scdn.co/image/ab67616d0000b273eeb757d07cd18b26c5cb7b97
사랑하고 싶었어_엠씨더맥스 (M.C the MAX),https://i.scdn.co/image/ab67616d0000b273ac783fd632f5f5bfbd42e860
트로트_에픽하이 (EPIK HIGH),https://i.scdn.co/image/ab67616d0000b273beddefd28c86bf5953688978
Supermagic_Supreme Team,https://i.scdn.co/image/ab67616d0000b273fc53f9cdac6080b149eac4de
하늘 끝에서 흘린 눈물_주니퍼,https://i.scdn.co/image/ab67616d0000b2732f7b57a8c4667e01e72d3da8
솔아솔아 푸르른 솔아_MC 스나이퍼,https://i.scdn.co/image/ab67616d0000b273c5ef9740d05f110419a72cd0
"Run ＆ Run (Feat. Outsider)_MC 스나이퍼, Outsiders",https://i.scdn.co/image/ab67616d0000b273afffc8aea37762b4daa91e8b
미친 사랑의 노래_씨야,https://i.scdn.co/image/ab67616d0000b273954c3dec3b180462b93a221d
그런 일은_박화요비,https://i.scdn.co/image/ab67616d0000b2739d96704cab5831a3ba95c71c
죄_루그,https://i.scdn.co/image/ab67616d0000b273b15c93bb8bbcd9783c451298
사월의 눈_허각,https://i.scdn.co/image/ab67616d0000b273a04689de224648471c5c8a79
Promise U_바이브,https://i.scdn.co/image/ab67616d0000b27325bc2d368c31c9741a1a8646
끝이 아니기를..._바이브,https://i.scdn.co/image/ab67616d0000b273df484fb982e350c23203eb1b
못해 (Feat. 美)_포맨 (4MEN),https://i.scdn.co/image/ab67616d0000b27366b4b9c88da7be64bcecbd98
다시 사랑할수 있을까_포맨 (4MEN),https://i.scdn.co/image/ab67616d0000b273674179e67572eedf8403dd19
이별이 오지 못하게_페이지,https://i.scdn.co/image/ab67616d0000b273e1f8f04053700d6290675d52
조금만 사랑했다면_오현란,https://i.scdn.co/image/ab67616d0000b2730c8bf7d68d3ff16ae18e35fe
Please (Song by 고유진)_플라워,https://i.scdn.co/image/ab67616d0000b2731b768cdd327e8efa59a94f25
헤어진 후에_Y2K,https://i.scdn.co/image/ab67616d0000b273c33d609b3045dc080233af7a
슬픈 혼잣말_임창정,https://i.scdn.co/image/ab67616d0000b2738d1cf9668bc625cd1f456263
나의 연인(我戀)_임창정,https://i.scdn.co/image/ab67616d0000b273c7652fd0c6fea703aff54ef0
그대 돌아오면.._거미,https://i.scdn.co/image/ab67616d0000b273e39a23adb9f92b3a5ddf39a0
Bye Bye Bye_먼데이 키즈 (Monday Kiz),https://i.scdn.co/image/ab67616d0000b273aa7dfe5498f1254428600516
발자국_먼데이 키즈 (Monday Kiz),https://i.scdn.co/image/ab67616d0000b2737ef1b079304edff96d6ec65a
부르고 불러도_먼데이 키즈 (Monday Kiz),https://i.scdn.co/image/ab67616d0000b273279d5684ee87a1fcfc5bffd4
말해줘_지누션,https://i.scdn.co/image/ab67616d0000b27341c80dfda8a6deb88b071ac9
With Me_휘성 (Realslow),https://i.scdn.co/image/ab67616d0000b273f70debb22f5a65102cd359cf
언제나_허각,https://i.scdn.co/image/ab67616d0000b273e5d2f3bcb8c3c33df3c1af1f
Love Ballad_브라운 아이드 소울,https://i.scdn.co/image/ab67616d0000b273688360cdd991e346b98ff5b8
Dreams Come True_S.E.S.,https://i.scdn.co/image/ab67616d0000b273ff49f1ff32bf40e49f16054c
기억의 습작_전람회,https://i.scdn.co/image/ab67616d0000b273538395836e4e4480190a8701
챔피언_싸이 (PSY),https://i.scdn.co/image/ab67616d0000b2732b5ae5165affdcabe28335be
DOC와 춤을_DJ DOC,https://i.scdn.co/image/ab67616d0000b27303a5b3f4d442f49fe79b5a31
하늘을 달리다_이적,https://i.scdn.co/image/ab67616d0000b2737acded5f74e772043608fd17
남자는 울지 않는다_손진영,https://i.scdn.co/image/ab67616d0000b273f2f68c597e27fbe98f164af5
Forever_안재욱,https://i.scdn.co/image/ab67616d0000b2732a41951d606f9c9049e5ccb9
시간아 멈춰라_다비치,https://i.scdn.co/image/ab67616d0000b2739f15d43b9f7c71966b3f5586
흔들린 우정_홍경민,https://i.scdn.co/image/ab67616d0000b2732f6539179724bdea0cd2c09e
내가 만일_안치환,https://i.scdn.co/image/ab67616d0000b273ac3dc9653dbf017c33a32f4d
그날 이후로 (MBC 황태자의 첫사랑 삽입곡)_성시경,https://i.scdn.co/image/ab67616d0000b273120a2bb239fb9fc491336f1c
"내가 너의 곁에 잠시 살았다는 걸_토이, 김연우",https://i.scdn.co/image/ab67616d0000b27332030efef25be4d2e9d36498
애상_쿨 (COOL),https://i.scdn.co/image/ab67616d0000b2731663625d5541eab978b0de2d
나비야_하동균,https://i.scdn.co/image/ab67616d0000b273694d2057b9191728a8e24c3d
전사의 후예 (폭력시대)_H.O.T.,https://i.scdn.co/image/ab67616d0000b273d37f7121912ce768f789c7c3
갈색머리_윤건,https://i.scdn.co/image/ab67616d0000b273e9ea3d36ae2c5e8bb3241f59
"헤어지지 못하는 여자, 떠나가지 못하는 남자 (Feat. 정인)_리쌍",https://i.scdn.co/image/ab67616d0000b273dc7284b710f1e8612d6dc71f
널 붙잡을 노래_비,https://i.scdn.co/image/ab67616d0000b273caf548a783268df23e34d3d3
잘가요 (Intro Cut Version)_정재욱,https://i.scdn.co/image/ab67616d0000b273ea502048048acea426e19232
늑대와 함께 춤을_임창정,https://i.scdn.co/image/ab67616d0000b27310f04749b0e0de38dde55686
내 눈물 모아_서지원,https://i.scdn.co/image/ab67616d0000b2739510dd83b2c34eb0797dfa2f
달리기_S.E.S.,https://i.scdn.co/image/ab67616d0000b2733a39b47088f69545c9102064
사랑의 바보_더 넛츠 (The NuTs),https://i.scdn.co/image/ab67616d0000b2730b66d2c29d697c27f25c51c3
착한 사랑_김민종,https://i.scdn.co/image/ab67616d0000b27320087c1389073f93a40e5f4c
ME! (Feat. Brendon Urie)_Taylor Swift,https://i.scdn.co/image/ab67616d0000b273e787cffec20aa2a396a61647
Last Friday Night (T.G.I.F.)_Katy Perry,https://i.scdn.co/image/ab67616d0000b2733e322b791e169f3793e9b4e4
Perfect to Me_Anne-Marie,https://i.scdn.co/image/ab67616d0000b273d25eae8b1e340b6345cba326
So Am I_Ava Max,https://i.scdn.co/image/ab67616d0000b2730b68fd799d312cc55301cd36
천일동안_이승환,https://i.scdn.co/image/ab67616d0000b27332eff8ef7a7c310b645e32d9
언제나 그랬죠_브라운 아이즈,https://i.scdn.co/image/ab67616d0000b273d04eaf92f704aaf61c686b48
사랑하기 때문에_유재하,https://i.scdn.co/image/ab67616d0000b2735b7714e6f070842dc7d56fbe
Text Me Merry Christmas (Feat. Kristen Bell)_Straight No Chaser,https://i.scdn.co/image/ab67616d0000b273d00aa8c1fe5663a1cd6f4587
Christmas Without You_Ava Max,https://i.scdn.co/image/ab67616d0000b273b4d8f3f9d4d8739e1b30c3a1
Have It All_Jason Mraz,https://i.scdn.co/image/ab67616d0000b27377afd4b8d96e916641a17dd4
3 Things_Jason Mraz,https://i.scdn.co/image/ab67616d0000b273a7ef514c93fff77b7e8ff149
How Would You Feel (Paean)_Ed Sheeran,https://i.scdn.co/image/ab67616d0000b273ee65034e7bd910ba75a19817
everything i wanted_Billie Eilish,https://i.scdn.co/image/ab67616d0000b2732b278a11795ef8c927b5eea8
Glad You Exist_Dan + Shay,https://i.scdn.co/image/ab67616d0000b273eca07201a7553414a58bc7ed
Forever After All_Luke Combs,https://i.scdn.co/image/ab67616d0000b273e79807a895d3da2b6595ad50
I Feel It Coming (Feat. Daft Punk) (Explicit Ver.)_The Weeknd,https://i.scdn.co/image/ab67616d0000b2734718e2b124f79258be7bc452
Bright Blue Skies_Mitch James,https://i.scdn.co/image/ab67616d0000b273c10f233c49bb5c8c75849554
밤하늘의 별을(2020)_경서,https://i.scdn.co/image/ab67616d0000b273a56f12ffc804705c320055d2
그게 나야_김동률,https://i.scdn.co/image/ab67616d0000b2735d1e9aa94888ba40f6f05c9a
"너의눈,너의손,너의입술_이승기",https://i.scdn.co/image/ab67616d0000b2737c40c6b77a75edc1dcd0612c
어땠을까 (Feat. 박정현)_싸이 (PSY),https://i.scdn.co/image/ab67616d0000b2738cacbdd7305b0651b4c0fec4
"한여름밤의 꿀_San E (산이), 레이나 (Raina)",https://i.scdn.co/image/ab67616d0000b273aedf2fa2159302cdd748f02a
우연_베이비복스,https://i.scdn.co/image/ab67616d0000b2731888df6f1e67e38e24527606
Poison_엄정화,https://i.scdn.co/image/ab67616d0000b27339203018b86316db44cf0456
Don't Break Your Heart_사비나앤드론즈,https://i.scdn.co/image/ab67616d0000b2730f3509cd0c8d147aa9f978eb
"사랑해, 이말밖엔..._리치",https://i.scdn.co/image/ab67616d0000b273aed3450bb5e84128f95e4445
HIP_마마무 (Mamamoo),https://i.scdn.co/image/ab67616d0000b2739d650d0d98caf3f54b842a0b
나도 남편이 있었으면 좋겠다_S.E.S.,https://i.scdn.co/image/ab67616d0000b2733a39b47088f69545c9102064
"길 (Song by 아이유, 헨리, 조현아, 양다일)_god",https://i.scdn.co/image/ab67616d0000b27331bc6f03809fdb704b3ebae3
널 생각해_원 모어 찬스 (one more chance),https://i.scdn.co/image/ab67616d0000b2734f677c53aeec053b315b77b2
자기야 여보야 사랑아_린,https://i.scdn.co/image/ab67616d0000b273445402f8fa408edc0ee28c8a
"Despacito (Remix) (Feat. Justin Bieber)_Luis Fonsi, Daddy Yankee",https://i.scdn.co/image/ab67616d0000b273a6a335d613d151c626895a83
바람이 불어오는 곳_김광석,https://i.scdn.co/image/ab67616d0000b2733718e53a553ea7cf2c58e058
더 아름다워져_성시경,https://i.scdn.co/image/ab67616d0000b273854ed2bbc27656534ea7ccdd
사랑이란 말이 어울리는 사람(사말어사)_장범준,https://i.scdn.co/image/ab67616d0000b2734c5bd2b6fc4c2ff82de07f48
Bye bye my blue_백예린 (Yerin Baek),https://i.scdn.co/image/ab67616d0000b273b9aea3c24941166131a8c8b8
내 안의 그대_서영은,https://i.scdn.co/image/ab67616d0000b27306014791c71a6119513afc7a
Rainbow Falling_차은우 (ASTRO),https://i.scdn.co/image/ab67616d0000b273147ebade93a23ff7e9708bf5
I Was Born To Love You_Queen,https://i.scdn.co/image/ab67616d0000b273567df33a4c06231b6170f914
Radio Ga Ga (Remastered 2011)_Queen,https://i.scdn.co/image/ab67616d0000b2734aab69127abbdced0dec07e0
Snowman_Sia,https://i.scdn.co/image/ab67616d0000b273f7568b4ef5008a54704df081
A Song About Being Sad (Explicit Ver.)_Rex Orange County,https://i.scdn.co/image/ab67616d0000b273fe1854cea6c63b2ba726a299
Dancing On My Own_Calum Scott,https://i.scdn.co/image/ab67616d0000b2735e886b21b9fa61534b984dc3
그 한 사람_이승환,https://i.scdn.co/image/ab67616d0000b273195afdfae0806ded43532710
하늘색 풍선_god,https://i.scdn.co/image/ab67616d0000b27356bebd2f3124167432857467
촛불하나_god,https://i.scdn.co/image/ab67616d0000b27356bebd2f3124167432857467
Stand By Your Man_Carla Bruni,https://i.scdn.co/image/ab67616d0000b27323396242460cd825eeebfc9d
내게 말해줘_소유 (SOYOU),https://i.scdn.co/image/ab67616d0000b273bfe216c7150d7fc745958185
"모르나봐_소유 (SOYOU), 브라더수",https://i.scdn.co/image/ab67616d0000b2737d483126f43d031607cdb5c4
아주 오래된 기억_백예린 (Yerin Baek),https://i.scdn.co/image/ab67616d0000b273654022bf347404c44313aceb
행복한 척_수지 (Suzy),https://i.scdn.co/image/ab67616d0000b273ab335a58d4b1d9104fb54f1b
"Wow Thing_슬기 (SEULGI), 신비 (SINB), 청하, 전소연",https://i.scdn.co/image/ab67616d0000b27388cdde41f2552db78b94e957
Hit That Drum_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736017bca98dea58ceddea77c1
Mosquito_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736017bca98dea58ceddea77c1
Mr. E_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736017bca98dea58ceddea77c1
(Bonus Track) Bad Boy (English Ver.)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273b64001fa6292caefc7605550
Blue Lemonade_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736017bca98dea58ceddea77c1
한 여름의 크리스마스 (With You)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
Power Up_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736017bca98dea58ceddea77c1
"밀지마 (Ballad Ver.)_웬디 (WENDY), 슬기 (SEULGI)",https://i.scdn.co/image/ab67616d0000b273d8856d19e1f5784ed643d862
Would U (Inst.)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27303f0ae1be05283665ac60f7f
Happily Ever After_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
Body Talk_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273a38af5bbda76202e9d9eb8fd
마지막 사랑 (Last Love)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273a38af5bbda76202e9d9eb8fd
Bad Dracula_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
Some Love_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
여시주의_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
Light Me Up_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
처음인가요 (First Time)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
너에게 원한건_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
Campfire_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Red Dress_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Lady's Room_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
Time Slip_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Cool World_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
Stupid Cupid_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
달빛 소리 (Moonlight Melody)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769
About Love_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769
Perfect 10_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
Attaboy_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769
두 번째 데이트 (My Second Date)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769
Kingdom Come_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769
I Just_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273392c48a03b57ac9dfb296955
봐 (Look)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2736538b8e1b5c7b2a9d2211769
All Right_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273753c41c7fdc5e78ba017bbf5
떠날 거야_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
환생 (Rebirth)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27331e0373e4903af2be9cadc4a
바다가 들려 (Hear The Sea)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2738164cd1a2e03b7ca2db9ff5e
여름빛 (Mojito)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
Zoo_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
"Deep Blue Eyes (Prod. By 진영)_옆소 (문별, 슬기, 유아, 디애나, 소희, 수정, 소미)",https://i.scdn.co/image/ab67616d0000b2737861a9cd320d38165d3705a4
"남녀의 온도차 (Our Story) (Feat. 케이시)_황치열, 슬기 (SEULGI)",https://i.scdn.co/image/ab67616d0000b27356470fba54f907633c59972c
"밀지마 (Original Ver.)_웬디 (WENDY), 슬기 (SEULGI)",https://i.scdn.co/image/ab67616d0000b273d8856d19e1f5784ed643d862
추억의 책장을 넘기면 (주말의 명화 시네마 천국)_슬기 (SEULGI),https://i.scdn.co/image/ab67616d0000b2730290da6d27d5f0bce1fc0823
"너만 보여_웬디 (WENDY), 슬기 (SEULGI)",https://i.scdn.co/image/ab67616d0000b273d8856d19e1f5784ed643d862
"Darling U_예성 (YESUNG), 슬기 (SEULGI)",https://i.scdn.co/image/ab67616d0000b2739d0dd2ef2d9d59d8040fc558
Sunny Afternoon_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
장미꽃 향기는 바람에 날리고 (Rose Scent Breeze)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27381fb7e4e392f0a99b3947eb6
Talk To Me_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273a38af5bbda76202e9d9eb8fd
Day 1_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Cool Hot Sweet Love_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27381fb7e4e392f0a99b3947eb6
사탕 (Candy)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733beb8877c3a0cde5be9a139c
My Dear_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733f30a062dafcdbc1a8fad842
Somethin Kinda Crazy_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
세가지 소원 (Wish Tree)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733e2194d332ceeb0ab6018b21
Fool_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
Take It Slow_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273b80265bee25b9ee0bdb40264
Don't U Wait No More_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Automatic_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733beb8877c3a0cde5be9a139c
Huff n Puff_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Be Natural (Feat. SR14B 'TAEYONG (태용)')_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27372ee4e2e933836a66e5869b6
Lucky Girl_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273280e4c3f5bd3f4ee9019599a
Oh Boy_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Little Little_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273df5022bdf1ac4bf52135c4be
7월 7일 (One Of These Nights)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27381fb7e4e392f0a99b3947eb6
Would U_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27303f0ae1be05283665ac60f7f
행복 (Happiness)_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273ccd9a8fe25e9ae6039ac6ce6
Ice Cream Cake_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b2733beb8877c3a0cde5be9a139c
Dumb Dumb_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b27371a70331062453ece06f8b79
Rookie_Red Velvet (레드벨벳),https://i.scdn.co/image/ab67616d0000b273a38af5bbda76202e9d9eb8fd
Mr. Simple_SUPER JUNIOR (슈퍼주니어),https://i.scdn.co/image/ab67616d0000b27344bd1ec58ede4fa0946ee14f
놀이공원_러블리즈,https://i.scdn.co/image/ab67616d0000b2733f0afb1d76b551258dd57c33
Ding Dong_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273668a70b7d681dd83be986d40
Catch me_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273668a70b7d681dd83be986d40
커플_젝스키스,https://i.scdn.co/image/ab67616d0000b27322749fddf3ea554096b9dedb
꽃잎점_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b2733f9deca2f7f10f28b5abcdd0
그 사람을 아나요_임창정,https://i.scdn.co/image/ab67616d0000b273957cb1214d51fff45e9d4993
귀를 기울이면 (LOVE WHISPER)_여자친구 (GFRIEND),https://i.scdn.co/image/ab67616d0000b273923605728359221e72730a12
나를 잊지말아요_수지 (Suzy),https://i.scdn.co/image/ab67616d0000b273446e20d2d129c1867ef4de0c
"BLUE MOON (Prod. GroovyRoom)_효린, 창모 (CHANGMO)",https://i.scdn.co/image/ab67616d0000b273830d181b4228625b58faf2b4
별의 별_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b2733f9deca2f7f10f28b5abcdd0
사랑비_김태우,https://i.scdn.co/image/ab67616d0000b2738b284b62055ae6fd5e1081f1
Wishlist_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273444fa8c35c48fb00a3d5b75b
NoNoNo (Ballad Ver.)_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273da7fe0b01f25c675433399d9
사랑은 바람처럼_정은지,https://i.scdn.co/image/ab67616d0000b2730ff0318968371210c0c7b7d3
Oh Yes_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273668a70b7d681dd83be986d40
BUBIBU (Remix Ver.)_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b2735ad854a3fd54cf46cc3afadc
Mr. Chu_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b27359ce911310b702e7302b028b
Secret_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273a0f8219db51b71133b2f56f4
몰라요_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b2733f9deca2f7f10f28b5abcdd0
HUSH_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b2735ad854a3fd54cf46cc3afadc
내가 설렐 수 있게_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b2733f9deca2f7f10f28b5abcdd0
Good Morning Baby_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273b0cbcef0466b2107e397820e
"크리스마스 노래_4minute, 비스트, 지나, 비투비, 노지훈, 김기리, 신지훈, Apink (에이핑크), 허각",https://i.scdn.co/image/ab67616d0000b27333ba381e09736459efed6333
"이제 그만 싸우자_허각, 정은지",https://i.scdn.co/image/ab67616d0000b27330623d491400e1516d3fca59
"우리 사랑 이대로_정은지, 서인국",https://i.scdn.co/image/ab67616d0000b2738ff8cf0afdaa23d33ef46663
"짧은머리_허각, 정은지",https://i.scdn.co/image/ab67616d0000b27325f0b235f0a5323b672fd114
LUV_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b273a0f8219db51b71133b2f56f4
Mr. Chu (On Stage)_Apink (에이핑크),https://i.scdn.co/image/ab67616d0000b27359ce911310b702e7302b028b
illa illa (일라 일라)_JUNIEL,https://i.scdn.co/image/ab67616d0000b27377f34df78ed8aa8aa4c26140
립스틱 (LIPSTICK)_오렌지 캬라멜,https://i.scdn.co/image/ab67616d0000b2732d7a5814342eb74d1f586cf3
ICY_ITZY (있지),https://i.scdn.co/image/ab67616d0000b2731260c9a4d42b2615c9f67bb0
가지마 가지마_브라운 아이즈,https://i.scdn.co/image/ab67616d0000b27343cd9cf3391508befb65ece4
Again_스페이스 에이,https://i.scdn.co/image/ab67616d0000b273e0af1cec41e42384c6a4a02c
Y_프리스타일,https://i.scdn.co/image/ab67616d0000b27337bf1bbe2b584ab051dcb011
듣고 있나요_이승철,https://i.scdn.co/image/ab67616d0000b2734b12f1defca9656c1e22b3af
숙녀에게_변진섭,https://i.scdn.co/image/ab67616d0000b273cc46cb21e718bd1c2b429a69
오라버니_금잔디,https://i.scdn.co/image/ab67616d0000b273d53268dc43db4a19443fe531
잊지 말아요_백지영,https://i.scdn.co/image/ab67616d0000b273ad27071de139baaa45c6b152
왜 눈물만 나는지_박효신,https://i.scdn.co/image/ab67616d0000b273a2df040dd2d34e5eedd193a7
사랑이여_유심초,https://i.scdn.co/image/ab67616d0000b273c9ef2f4b617675a0b831531b
러브송_7공주,https://i.scdn.co/image/ab67616d0000b2733f0afb1d76b551258dd57c33
Here I Am (Inst.)_민경훈,https://i.scdn.co/image/ab67616d0000b2736413fc7cd84907d255024c01
"나비잠 (Sweet Dream) (Inst.)_김희철, 민경훈",https://i.scdn.co/image/ab67616d0000b27348e029e672cbf044048222d9
Love you (Inst.)_민경훈,https://i.scdn.co/image/ab67616d0000b27354affaa44c5f123a464d1a34
듣고 싶을까_MSG워너비(M.O.M),https://i.scdn.co/image/ab67616d0000b2738faab64d69d172e3e8d8f085
그곳에서 시작되네 Where It Begins_마커스워십 (MARKERS WORSHIP),https://i.scdn.co/image/ab67616d0000b2735fe8887f94b52870e78d4fa1
취미_박재정,https://i.scdn.co/image/ab67616d0000b27358fb3be457e6f27f455cb3cd
안녕이란 (Two Letters)_황치열,https://i.scdn.co/image/ab67616d0000b2732a6952a71490335e1cb28e99
"까만안경 (Feat. Day Light)_이루, Daylight",https://i.scdn.co/image/ab67616d0000b2731bafe41c53c100f9bac84893
사랑.. 그 놈_황치열,https://i.scdn.co/image/ab67616d0000b2732a6952a71490335e1cb28e99
그날 이후_코요태,https://i.scdn.co/image/ab67616d0000b2735a14c0eee7d498b915eda30f
